rent,price,square,bedrooms,bathrooms,balcony,house_direction,legal_info,furniture,hurried,floors,basement
False,3.6 tỷ,,,,False,,False,False,False,2,False
False,5.x tỷ,50.0,,,False,,False,False,False,2,False
False,5.x tỷ,50.0,,,False,,False,False,False,2,False
False,"4,6 tỷ",,,,False,,False,False,False,2,False
False,4 tỷ,,,,False,,False,False,False,2,False
False,4 tỷ,,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,4,False
False,"3,7 tỷ",53.0,,,False,đông,False,False,False,0,False
False,4.3 tỷ,,,,False,,False,False,False,2,False
False,"3,3 tỷ",44.0,,,False,đông,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,92.0,4.0,,True,,False,False,False,4,False
False,,82.0,,,False,,False,False,False,0,False
False,,,,,False,tây,False,False,False,0,False
False,,,,,False,,False,False,False,6,False
False,"3,1 tỷ",43.0,,,False,,False,False,False,0,False
False,7tỷ,,7.0,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,True,0,False
False,14 tỷ,,,,False,,False,False,False,4,False
False,4 tỷ,65.0,,,False,,False,False,False,3,False
False,4 tỷ,65.0,,,False,,False,False,False,3,False
False,"3,6tỷ",52.0,,,False,,False,False,False,0,False
False,,,,2.0,False,,False,False,False,2,False
False,,65.0,4.0,5.0,False,,False,False,False,5,False
False,,,,,False,,False,False,False,2,False
False,,,,,False,,False,False,False,6,False
False,,,,,False,,False,False,False,0,False
False,5 tỷ,66.0,3.0,,False,đông,False,False,False,2,False
False,38 tỷ,240.0,,,False,,False,False,False,4,False
False,4 tỷ,,,,False,,False,False,False,4,False
True,17 tỷ,,,,False,,False,False,False,6,True
False,"4,9 tỷ",,,,False,,False,False,False,1,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,"3,45 tỷ",34.0,,,False,,False,False,False,0,False
False,5 tỷ,50.0,,,False,,False,False,False,0,False
False,"3,3 tỷ",54.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,"1,95 tỷ",,,,False,,False,False,False,2,False
False,5 tỷ,,,,False,,False,False,False,2,False
False,,,,,False,,False,False,False,4,False
False,,45.0,,,False,,False,False,False,0,False
False,200triệu,,,,False,,False,False,True,0,False
False,5.3 tỷ,72.0,,,False,,False,False,False,0,False
False,"13,5 tỷ",,,,False,,False,False,False,0,False
False,5 tỷ,40.0,,,False,,False,False,False,3,False
False,5.5 tỷ,,,,False,tây,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,59.5 tỷ,,,,False,,False,False,True,0,False
False,7.x tỷ,76.0,4.0,,False,nam,False,False,False,4,False
False,,,,,False,,False,False,False,2,False
False,"5,8 tỷ",,,,False,,False,False,False,0,False
False,"5,8 tỷ",,,,False,,False,False,False,0,False
False,9 tỷ,,,,False,,False,False,False,2,False
False,4 tỷ,,,,False,,False,False,False,3,False
False,,79.0,,,False,,True,False,False,0,False
False,3 tỷ,58.0,,,False,,False,False,False,0,False
False,5.x tỷ,45.0,,,False,,False,False,False,4,False
False,5.x tỷ,45.0,,,False,,False,False,False,4,False
False,,,,,False,đông,False,False,True,4,False
False,5.x tỷ,63.0,4.0,,False,,False,False,False,4,False
False,2.7 tỷ,44.0,,,False,,False,False,True,2,False
False,,100.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,"4,6 tỷ",,,,False,,False,False,False,2,False
False,4tỷ,40.0,,,False,,False,False,True,0,False
False,"2,8 tỷ",,,,False,,True,False,False,2,False
False,100 triệu,21.0,,,False,,False,False,False,2,False
False,4 tỷ,35.0,,,False,,False,False,False,2,False
False,7 tỷ,160.0,,,False,,False,False,False,2,False
False,4 tỷ,85.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,True,0,False
False,5 tỷ,,,,False,,False,False,False,5,False
False,2tỷ,,,,False,,False,False,True,0,False
False,,,3.0,,False,,False,False,False,0,False
False,,,3.0,,False,,False,False,False,0,False
False,"8,8 tỷ",,,,False,,False,False,False,0,False
False,,,,,False,,False,True,False,0,False
False,5.x tỷ,40.0,,,False,,False,False,False,4,False
False,5.x tỷ,40.0,,,False,,False,False,False,4,False
False,5.x tỷ,50.0,,,False,,False,False,False,3,False
False,2 tỷ,,,,False,,False,False,False,2,False
False,,,,,False,,False,False,False,4,False
False,250 triệu,,,,False,,False,False,False,4,False
False,12.8 tỷ,100.0,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,3.5 tỷ,,,,False,,False,False,False,0,False
False,4 tỷ,,,,False,,False,False,False,4,False
False,4.x tỷ,40.0,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,0,False
False,4.7 tỷ,,,,False,,False,False,False,3,False
False,,,,,False,đông,False,False,False,0,False
False,,52.0,,,False,,False,False,False,0,False
False,,,4.0,,False,,False,False,False,3,False
False,75 tỷ,,,,False,,False,False,True,3,False
True,250 triệu,,,,False,,False,False,False,8,True
False,10 tỷ,110.0,,,False,,False,False,False,0,False
False,2tỷ,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,False,0,False
True,,,,,False,,False,False,False,0,False
False,"9,5 tỷ",,,,False,,False,False,False,4,False
False,,,,,False,,False,False,True,0,False
False,,,3.0,2.0,False,,False,False,False,2,False
False,3 tỷ,,3.0,,False,,False,False,False,0,False
False,3 tỷ,40.0,,,False,đông,False,False,False,0,False
False,8 tỷ,72.0,4.0,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,3 tỷ,,,,False,,False,False,False,0,False
False,3 tỷ,,,,False,,False,False,False,0,False
False,6 tỷ,,,,False,,False,False,False,0,False
False,10 tỷ,,,,False,,False,False,False,5,False
False,7 tỷ,60.0,,,False,,False,False,False,4,False
False,4.x tỷ,35.0,,,False,,False,False,False,0,False
False,5 tỷ,,,,False,,False,True,False,3,False
False,,108.0,,,False,,False,False,False,3,False
False,5 tỷ,90.0,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,2,False
False,,60.0,,,False,,False,False,False,0,False
False,,52.0,,,False,,False,False,False,1,False
True,,,,,False,,False,False,False,0,False
False,,,,,False,,False,True,False,0,False
False,1.9 tỷ,,,,False,,False,False,False,2,False
False,,60.0,,,False,,False,False,False,0,False
False,5 tỷ,50.0,,,False,,False,False,False,3,False
False,"5,3 tỷ",56.0,,,False,đông,False,False,False,5,False
False,"6,3 tỷ",,,,False,,False,False,False,1,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,2,False
False,"12,5 tỷ",,,,False,,False,False,False,1,False
False,4 tỷ,,4.0,,False,,False,False,False,4,False
False,13 tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,4.5 tỷ,45.0,,,False,,False,False,False,3,False
False,"4,x tỷ",72.0,,,False,,False,False,False,0,False
False,4tỷ,75.0,,,False,,False,False,False,0,False
False,4tỷ,75.0,,,False,,False,False,False,0,False
False,4 tỷ,,,,False,,False,False,False,0,False
False,4 tỷ,,,,False,,False,False,False,0,False
False,4 tỷ,58.0,3.0,,False,,False,False,False,0,False
False,"6,1 tỷ",54.0,,,False,,False,False,False,0,False
False,2tỷ,80.0,,,False,,False,False,False,0,False
False,"10,5 tỷ",150.0,,,False,,False,False,False,4,False
False,5 tỷ,,,,False,,False,False,False,0,False
False,5 tỷ,76.0,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,4.9 tỷ,42.0,,,False,,False,False,False,3,False
False,8.8 tỷ,75.0,,,False,,False,False,False,0,False
False,8.7 tỷ,,,,False,,False,False,False,0,False
False,22 tỷ,,,,False,,False,False,True,5,False
False,"12,5 tỷ",,,,False,,False,False,False,1,False
False,3 tỷ,,,,False,,False,False,False,2,False
False,4 tỷ,45.0,,,False,,False,False,False,3,False
False,"4,2 tỷ",64.0,,,False,,False,False,False,2,False
False,3 tỷ,,3.0,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,"1,5 tỷ",,,,False,đông,False,False,False,0,False
False,,,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,True,0,False
False,4 tỷ,70.0,,,False,,False,False,False,2,False
False,,,,,False,,False,False,False,0,False
False,2 tỷ,,,,False,,False,False,False,2,False
False,,70.0,,,False,,False,False,False,0,False
False,5 tỷ,,,,False,,False,False,False,3,False
False,5 tỷ,,,,False,,False,False,False,3,False
False,3 tỷ,34.0,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,4,False
False,,,,,False,,False,True,False,0,False
False,,,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,1,False
False,"4,2 tỷ",78.0,,,False,,False,False,True,0,False
False,5 tỷ,,,,False,,False,False,False,4,False
False,,,2.0,3.0,True,,False,False,False,0,False
False,3 tỷ,,,,True,,False,False,False,0,False
False,5 tỷ,,,,False,,False,False,False,0,False
False,5.95 tỷ,,,,False,,False,False,False,0,False
False,2 tỷ,44.0,,,False,,False,False,False,0,False
False,2 tỷ,44.0,,,False,,False,False,False,0,False
False,175tỷ,,,,False,,False,False,False,9,False
False,5 tỷ,68.0,4.0,,False,,False,False,False,4,False
False,,60.0,4.0,,False,,False,True,False,4,False
False,4 tỷ,40.0,,,False,,False,False,False,3,False
False,3 tỷ,55.0,,,False,,False,True,False,0,False
False,4 tỷ,45.0,,,False,,False,False,False,0,False
False,10 tỷ,80.0,,,False,nam,False,False,False,0,False
False,3 tỷ,55.0,,,False,,False,True,False,0,False
False,4 tỷ,45.0,,,False,,False,False,False,2,False
False,4 tỷ,,,,False,,False,True,False,5,False
False,,50.0,,,False,,False,False,False,0,False
False,,50.0,,,False,,False,False,False,0,False
False,"3,5 tỷ",64.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,"13,5 tỷ",,4.0,5.0,False,,False,True,True,3,False
False,3 tỷ,,,,False,,False,False,False,0,False
False,4.x tỷ,48.0,,,False,,False,False,False,3,False
False,6.5 tỷ,,,,False,,False,False,False,0,False
False,4 tỷ,40.0,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,True,0,False
False,,,3.0,2.0,False,,False,False,True,0,False
False,23.5 tỷ,252.0,,,False,,False,False,False,3,False
False,21 tỷ,,,,False,,False,False,True,2,False
False,5 tỷ,47.0,,,False,,False,False,False,2,False
False,5 tỷ,49.0,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,6.2 tỷ,,,,False,,False,False,False,4,False
False,5 tỷ,,,,False,đông,True,False,False,3,False
False,7.4 tỷ,,,,False,,False,False,False,4,False
False,5.3 tỷ,,,,False,,False,False,False,3,False
False,3tỷ,,,,False,,False,False,False,1,False
False,3.7 tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,5 tỷ,51.0,,,False,,False,False,False,3,False
False,3 tỷ,,,,False,,False,False,False,3,False
False,24 tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,2 tỷ,60.0,,,False,,False,False,False,0,False
False,,,,,False,,True,False,False,4,False
False,,,,,False,,False,False,False,0,False
False,,,2.0,2.0,False,,False,False,True,0,False
False,4 tỷ,35.0,,,False,,False,False,False,2,False
False,2 tỷ,,2.0,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,4 tỷ,,,,False,,False,False,False,2,False
False,"3,6 tỷ",44.0,,,False,đông,False,False,False,0,False
False,13.9 tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,True,False,False,4,False
False,3.2tỷ,35.0,,,False,đông,False,False,True,0,False
False,5tỷ,,,,False,,False,True,False,4,False
False,5tỷ,,,,False,đông,False,False,True,0,False
False,1tỷ,32.0,,,False,,False,False,False,0,False
False,3tỷ,96.0,,,False,,False,False,True,0,False
False,3 tỷ,,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,3,False
False,18 tỷ,,,,False,nam,True,False,False,0,False
False,4 tỷ,64.0,,,False,,False,False,False,2,False
False,3.5tỷ,57.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
True,,,2.0,2.0,False,,False,False,False,0,False
False,6 tỷ,65.0,,,False,,False,False,False,4,False
False,"3,4 tỷ",50.0,,,False,đông,False,False,False,0,False
False,3 tỷ,40.0,,,False,,False,False,False,2,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,True,False,False,4,False
False,,,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,15 tỷ,,4.0,5.0,False,,False,True,True,3,False
False,,,,,False,,False,False,False,0,False
False,26 tỷ,76.0,,,False,,False,False,True,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,8.0,,False,,False,False,False,0,False
False,5.x tỷ,80.0,,,False,,False,False,False,3,False
False,5.x tỷ,80.0,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,3 tỷ,,,,False,,False,False,False,0,False
False,5 tỷ,,,,False,,False,False,False,0,False
False,4.x tỷ,48.0,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,4,False
False,2 tỷ,40.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,6.5 tỷ,,,,False,,False,False,False,3,False
False,"3,8 tỷ",61.0,,,False,,False,False,False,2,False
False,2.95 tỷ,,,,False,,False,False,False,4,False
False,3.75 tỷ,,,,False,,False,True,False,3,False
False,50 triệu,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,4,False
False,,,,,False,tây,False,False,True,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,4,False
False,4 tỷ,,,,False,,False,False,False,0,False
False,21 tỷ,84.0,,,False,,False,False,True,0,False
False,4 tỷ,55.0,,,False,,False,False,False,0,False
False,7 tỷ,44.0,,,False,,False,False,False,2,False
False,"12,5 tỷ",,,,False,,False,False,False,1,False
False,"12,5 tỷ",,,,False,,False,False,False,1,False
False,,36.0,,2.0,False,,False,False,False,2,False
False,,36.0,,2.0,False,,False,False,False,2,False
False,2 tỷ,54.0,,,False,,False,False,False,3,False
False,2 tỷ,54.0,,,False,,False,False,False,3,False
False,5 tỷ,,,,False,,False,False,False,5,False
False,5 tỷ,,,,False,,False,False,False,5,False
False,3.x tỷ,60.0,,,False,,False,False,False,3,False
False,3.x tỷ,60.0,,,False,,False,False,False,3,False
False,,,,,False,,True,False,False,0,False
False,,,,,False,,True,False,False,0,False
False,,,,,False,,True,False,True,0,False
False,,,,,False,,True,False,True,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,2 tỷ,32.0,,,False,,False,False,False,2,False
True,,,,,False,,False,False,False,2,False
False,3 tỷ,44.0,,,False,,True,False,False,0,False
False,3.x tỷ,,,,False,,False,False,False,3,False
False,,,,,False,,False,True,False,0,False
False,4 tỷ,55.0,,,False,,False,False,False,0,False
False,"2,95 tỷ",46.0,,,False,,False,False,False,0,False
False,"2,95 tỷ",46.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,7.7 tỷ,44.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,True,0,False
False,3tỉ,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,2,False
False,"3,4 tỷ",70.0,,,False,,False,False,False,0,False
False,3.3 tỷ,,,,False,tây,False,False,False,2,False
False,3 tỷ,50.0,,,False,,False,False,False,0,False
False,15 tỷ,168.0,,,False,,True,False,True,3,False
False,,,,,False,,False,False,False,4,False
False,4 tỷ,300.0,,,False,,False,False,False,0,False
False,8.5 tỷ,,,,False,,False,False,False,0,False
False,3 tỷ,47.0,,,False,,False,False,False,2,False
False,12 tỷ,157.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,3,False
False,"4,8 tỷ",66.0,,,False,đông,False,False,False,2,False
False,7 tỉ,64.0,,,False,nam,False,False,True,4,False
False,12 tỷ,,6.0,,False,,False,False,True,5,False
False,,,,,False,,False,True,False,5,False
False,1 tỷ,,2.0,,False,,True,False,True,2,False
False,"4,8 tỷ",,,,False,,False,False,False,0,False
False,,32.0,,2.0,False,,False,False,False,2,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,2 tỷ,49.0,,,False,,False,False,False,0,False
False,3.x tỷ,45.0,,,False,,False,False,False,0,False
False,4.x tỷ,57.0,,,False,,False,False,False,2,False
False,,,2.0,,False,,False,False,False,0,False
False,5.95 tỷ,,,,False,,False,False,False,3,False
False,,,,,False,,False,False,True,4,False
False,,,,,False,,False,False,False,0,False
False,2.8 tỷ,,2.0,,False,,False,False,True,3,False
False,2.8 tỷ,,2.0,,False,,False,False,True,3,False
False,21 tỷ,,,,False,,False,False,False,0,True
False,21 tỷ,,,,False,,False,False,False,0,True
False,,,,,False,,False,True,False,2,False
False,,,,,False,,False,True,False,2,False
False,"3,2 tỷ",77.0,,,False,,False,False,False,2,False
False,"3,2 tỷ",77.0,,,False,,False,False,False,2,False
False,2 tỷ,,,,False,tây,False,False,True,0,False
False,2 tỷ,,,,False,tây,False,False,True,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,True,False,0,False
False,,,,,False,,False,True,False,0,False
False,2 tỷ,,,,False,tây,False,False,True,0,False
